Grapheme	IPA	SCA	TYPES	FREQUENCY	CODEPOINTS	EXAMPLES	LANGUAGES
^əʴ	ə˞	E	Vowel	25	U+005E U+0259 U+02B4	"əʴ³¹sy⁵⁵,əʴ⁵⁵dʐa³³,əʴ⁵⁵ʂɿ³³"	Ersu,Namuyi,TaopingQiang
^əː	əː	E	Vowel	1	U+005E U+0259 U+02D0	"əː həː"	BokarLhoba
^ə̃	ə̃	E	Vowel	1	U+005E U+0259 U+0303	"ə̃³⁵tsho⁵³"	YajiangQueyu
^ɛː	ɛː	E	Vowel	1	U+005E U+025B U+02D0	"ɛː tɕop"	BokarLhoba
^ɛ̃	ɛ̃	E	Vowel	7	U+005E U+025B U+0303	"ɛ̃³⁵rə⁵³,ɛ̃¹³ʐə⁵⁵,ɛ̃⁵⁵"	Lisu,Maru,Namuyi,QinghuaPumi,RangoonBurmese,TaobaPumi,Xumi
^ɛ̱	ɛ̠/ɛ	E	Vowel	1	U+005E U+025B U+0331	"ɛ̱³³"	NanhuaYi
^ɣs	ɣ s	G S	Consonant Consonant	8	U+005E U+0263 U+0073	"ɣsak,ɣsal,ɣsom◦bo"	AmdoTibetanZeku
^ɣɕ	ɣ ɕ	G S	Consonant Consonant	10	U+005E U+0263 U+0255	"ɣɕak,ɣɕə mo,ɣɕəl kha"	AmdoTibetanZeku
^ɣʑ	ɣ ʑ	G S	Consonant Consonant	6	U+005E U+0263 U+0291	"ɣʑa,ɣʑe,ɣʑoŋ"	AmdoTibetanZeku
^ɥɕ	ɥ ɕ	J S	Consonant Consonant	1	U+005E U+0265 U+0255	"ɥɕe⁵⁵nɑ⁵⁵ȵtɕl³⁵"	Kaman
^ɦh	ɦ	H	Consonant	1	U+005E U+0266 U+0068	"ɦhkrud"	WrittenTibetan
^ɦɕ	ɦ ɕ	H S	Consonant Consonant	1	U+005E U+0266 U+0255	"ɦɕi"	WrittenTibetan
^ɦʐ	ɦ ʐ	H S	Consonant Consonant	1	U+005E U+0266 U+0290	"ɦʐau"	DanbaErgong
^ɪ̃	ɪ̃	I	Vowel	3	U+005E U+026A U+0303	"ɪ̃³³mɛ̃⁵³,ɪ̃⁵⁵,ɪ̃⁵⁵tɕi²²lɛʔ⁴⁴mɑũ⁵⁵"	RangoonBurmese,Xumi
^ɬw	ɬʷ	L	Consonant	2	U+005E U+026C U+0077	"ɬwɑ⁵³,ɬwɪ̃⁵³piʔ⁴⁴"	RangoonBurmese
^ɬ̩	ɬ̩/ɬ	L	Consonant	2	U+005E U+026C U+0329	"ɬ̩³³,ɬ̩⁵⁵"	XideYi
^ɯu	ɯ u	I Y	Vowel Vowel	2	U+005E U+026F U+0075	"ɯu tɕhe,ɯu³³tsi⁴²"	AmdoTibetanBlabrang,DaliBai
^ɯ̃	ɯ̃	I	Vowel	3	U+005E U+026F U+0303	"ɯ̃³³,ɯ̃⁵⁵xu³³"	BijiangBai,JianchuanBai
^ɯ̱	ɯ̠/ɯ	I	Vowel	2	U+005E U+026F U+0331	"ɯ̱³³,ɯ̱⁵⁵tᴀ̱⁵⁵"	MileYi,NanhuaYi
^ʂh	ʂʰ	S	Consonant	3	U+005E U+0282 U+0068	"ʂho³⁵le³¹dɯ⁵⁵kɑʴ⁵⁵,ʂhɑ³⁵bi³¹,ʂhɔ⁵⁵ɔ³¹"	BijiangNusu
^ʈh	ʈʰ	T	Consonant	52	U+005E U+0288 U+0068	"ʈhin⁵³,ʈhu⁵⁵,ʈhɔ¹³"	Anong,BijiangBai,DafangYi,MileYi,MojiangYi
^ʈʰ	ʈʰ	T	Consonant	3	U+005E U+0288 U+02B0	"ʈʰu²¹ne̱³³,ʈʰu²¹pʰi⁵⁵ɣɯ²¹,ʈʰu⁵⁵na²¹"	DafangYi,MileYi
^ʐɕ	ʐ ɕ	S S	Consonant Consonant	1	U+005E U+0290 U+0255	"ʐɕɯ"	DanbaErgong
^ʑw	ʑ w	S W	Consonant Consonant	2	U+005E U+0291 U+0077	"ʑwa mo,ʑwɛ"	DanbaErgong,WrittenTibetan
^ʒ̱	ʒ̠	S	Consonant	1	U+005E U+0292 U+0331	"ʒ̱v̱̩³¹phɔ³¹"	ShuikuiHani
^ˌŋ	ŋ̍	N	Consonant	3	U+005E U+02CC U+014B	"ˌŋ³¹dʑim⁵⁵,ˌŋ³¹ȵin⁵⁵,ˌŋ³¹ɕɑ³¹ȵɛ⁵⁵"	Anong
aʴ$	a˞	A	Vowel	18	U+0061 U+02B4 U+0024	"baʴbaʴ,daʴ,dɑ baʴ"	DanbaErgong,MawoQiang
aː$	aː	A	Vowel	36	U+0061 U+02D0 U+0024	"tsaː,tɕaː,ɕo maː"	BokarLhoba,MawoQiang
a̱i	a̠/a i	A I	Vowel Vowel	20	U+0061 U+0331 U+0069	"mă³¹ka̱i³¹,tsa̱i⁵⁵,ʃin⁵⁵ta̱i³³"	Atsi,Jingpho,Maru
a̱u	a̠/a u	A Y	Vowel Vowel	33	U+0061 U+0331 U+0075	"lə̆³¹ŋja̱u³⁵,mjɔʔ³¹ma̱uŋ⁵⁵,nɔ̆³¹na̱uŋ⁵⁵"	Atsi,Jingpho,Maru
bhw	bʰ w	P W	Consonant Consonant	1	U+0062 U+0068 U+0077	"ɑ¹bhwɑ³"	WrittenBurmese
dʒ$	dʒ	T	Consonant	1	U+0064 U+0292 U+0024	"dʒədʒ"	MawoQiang
eʴ$	e˞	E	Vowel	3	U+0065 U+02B4 U+0024	"mə ʁeʴ,qhəʴ qheʴ,ʂeʴ"	BijiangBai,MawoQiang
eː$	eː	E	Vowel	16	U+0065 U+02D0 U+0024	"a meː,tɕeː,tʂa ɕeː"	BokarLhoba
eːʴ	e˞ː	E	Vowel	1	U+0065 U+02D0 U+02B4	"steːʴtɕi"	MawoQiang
gs$	g s	K S	Consonant Consonant	28	U+0067 U+0073 U+0024	"bkjags,me sgjogs,sgo ltɕags"	WrittenTibetan
hsw	sʰ w	S W	Consonant Consonant	2	U+0068 U+0073 U+0077	"meʔ⁴⁴hswe²²,mit hswe³"	RangoonBurmese,WrittenBurmese
htw	tθ w	T W	Consonant Consonant	2	U+0068 U+0074 U+0077	"ɑ¹hɲɔŋ¹htwɑk,ɑȵ̥ɑū⁵³htwɛʔ⁴⁴"	RangoonBurmese,WrittenBurmese
iau	j a u	J A Y	Consonant Vowel Vowel	42	U+0069 U+0061 U+0075	"jiau⁵⁵kan²¹,kiau⁵⁵xui⁵⁵mo²¹,thiau⁵⁵"	Achang,CaiyuanHani,DanbaErgong,Maru,Tujia,YajiangQueyu
iaʴ	j a˞	J A	Consonant Vowel	3	U+0069 U+0061 U+02B4	"skiaʴkɛʴ,zɣiaʴ,zɣiaʴ tɕhɛ"	DanbaErgong
ieu	j e u	J E Y	Consonant Vowel Vowel	6	U+0069 U+0065 U+0075	"tɕhieu³³thĩ³³,tɕieu⁵⁵,ɕieu³³li²¹"	NanjianYi
ieʴ	j e˞	J E	Consonant Vowel	8	U+0069 U+0065 U+02B4	"ou³³phieʴ⁵⁵,phieʴ⁴⁴,tieʴ⁴²"	DaliBai
ie̱	j e̠/e	J E	Consonant Vowel	1	U+0069 U+0065 U+0331	"thie̱²¹"	MojiangYi
io̱	j o̠/o	J U	Consonant Vowel	4	U+0069 U+006F U+0331	"pio̱⁵³,thio̱³³,ᴀ⁵⁵mio̱²¹"	BijiangNusu,NanhuaYi
io̵	j ɞ	J U	Consonant Vowel	1	U+0069 U+006F U+0335	"pio̵⁵³khue³⁵"	BijiangNusu
i|$	i	I	Vowel	1	U+0069 U+007C U+0024	"piː ȵi|"	BokarLhoba
iɑi	j ɑ i	J A I	Consonant Vowel Vowel	12	U+0069 U+0251 U+0069	"bɯ³¹liɑi⁵⁵,dɯ³¹liɑi⁵⁵,sɑi⁵³pɑ³¹xiɑi⁵⁵"	Darang,Kaman
iɑo	j ɑ o	J A U	Consonant Vowel Vowel	6	U+0069 U+0251 U+006F	"fei²¹liɑo⁵⁵,tshoɑ³¹piɑo⁵⁵,tshɑo²¹piɑo³³"	JianchuanBai,NanjianYi
iɑu	j ɑ u	J A Y	Consonant Vowel Vowel	18	U+0069 U+0251 U+0075	"phɛ¹³liɑu¹³,piɑu⁵⁵,ʂə⁵⁵piɑu⁵⁵"	Darang,Ersu,Idu,Kaman,MawoQiang,QinghuaPumi,TaopingQiang
iɑʴ	j ɑ˞	J A	Consonant Vowel	12	U+0069 U+0251 U+02B4	"n̥iɑʴ³¹thɑ⁵⁵,phiɑʴwa,thɑ³¹|lɑ⁵⁵miɑʴ³¹zɑ⁵⁵"	BijiangNusu,MawoQiang
iɑ̃	j ã	J A	Consonant Vowel	9	U+0069 U+0251 U+0303	"liɑ̃⁵⁵,piɑ̃³⁵,tɑ³¹liɑ̃³³"	BijiangNusu,JianchuanBai,Muya,QinghuaPumi
iɑ̱	j ɑ̠/ɑ	J A	Consonant Vowel	2	U+0069 U+0251 U+0331	"gɑ⁵³iɑ̱⁵³,ɬiɑ̱⁵³tɑ⁵⁵"	BijiangNusu
iəu	j ə u	J E Y	Consonant Vowel Vowel	2	U+0069 U+0259 U+0075	"phuŋ³¹iəu⁵¹,siəu⁵⁵li⁵¹pu³³"	TaopingQiang
iɯu	j ɯ u	J I Y	Consonant Vowel Vowel	12	U+0069 U+026F U+0075	"giɯu¹³,nə¹³tsiɯu⁵⁵,tiɯu⁵⁵"	Kaman,QinghuaPumi
iʴ$	i˞	I	Vowel	2	U+0069 U+02B4 U+0024	"khiʴ,phiʴ phiʴ"	MawoQiang
iː$	iː	I	Vowel	24	U+0069 U+02D0 U+0024	"ben biː,i ten biː,ɯ jɯŋ la piː"	BokarLhoba
i̱$	i̠/i	I	Vowel	2	U+0069 U+0331 U+0024	"si̱,ȵi³¹tshe⁵⁵◦ti̱"	DazhaiHani,MojiangYi
khw	kʰ w	K W	Consonant Consonant	12	U+006B U+0068 U+0077	"mi³khwɑk,mi⁵⁵khwɛʔ⁴⁴,re²khwɑk"	RangoonBurmese,WrittenBurmese
khʂ	kʰ ʂ	K S	Consonant Consonant	3	U+006B U+0068 U+0282	"khʂɯ khʂɯ,skhʂau,ŋkhʂɛ"	DanbaErgong
khʃ	kʰ ʃ	K S	Consonant Consonant	5	U+006B U+0068 U+0283	"ka khʃut,ta tsru kə khʃut,tə khʃet"	MaerkangrGyalrong
khʐ	kʰ ʐ	K S	Consonant Consonant	2	U+006B U+0068 U+0290	"pă³¹khʐəŋ³¹,ti⁵⁵khʐua³¹"	Achang
khʒ	kʰ ʒ	K S	Consonant Consonant	6	U+006B U+0068 U+0292	"kă³¹khʒi³³,lă³¹khʒuʔ³¹,u̱³¹khʒaŋ³³"	Jingpho
khʴ	kʰ ɹ	K R	Consonant Consonant	1	U+006B U+0068 U+02B4	"phɹɑ̃⁵⁵ɹu³¹khʴue³⁵ɑ⁵⁵"	BijiangNusu
k|$	k	K	Consonant	1	U+006B U+007C U+0024	"kə ʃək|"	MaerkangrGyalrong
ms$	m s	M S	Consonant Consonant	1	U+006D U+0073 U+0024	"bgoms"	WrittenTibetan
m|$	m	M	Consonant	1	U+006D U+007C U+0024	"kə sam|"	MaerkangrGyalrong
m̥ʐ	m̥ ʐ	M S	Consonant Consonant	3	U+006D U+0325 U+0290	"kaŋ³⁵m̥ʐua³¹,tɕam³¹m̥ʐuaŋ³¹,tʂɔŋ³¹m̥ʐuaŋ⁵⁵tse³¹"	Achang
ndz	ⁿdz	T	Cluster	64	U+006E U+0064 U+007A	"n̩³³ndzu³³e⁵⁵,ta ndzam,tiɑ³⁵ndze⁵⁵"	AmdoTibetanBlabrang,AmdoTibetanZeku,DafangYi,DanbaErgong,Ersu,Guiqiong,Idu,LijiangNaxi,MaerkangrGyalrong,Muya,Namuyi,XideYi
ndʑ	ⁿdʑ	T	Cluster	23	U+006E U+0064 U+0291	"do²¹ndʑɿ²¹,tɕhi⁵⁵ndʑo⁵⁵,tɯ⁵⁵ndʑɯ⁵⁵"	AmdoTibetanZeku,DafangYi,Ersu,Guiqiong,KhamsTibetan,LijiangNaxi,Muya,Namuyi,XideYi
nsh	n sʰ	N S	Consonant Consonant	1	U+006E U+0073 U+0068	"nshio nshio"	DanbaErgong
o|$	o	U	Vowel	1	U+006F U+007C U+0024	"poŋ lo|"	BokarLhoba
oː$	oː	U	Vowel	36	U+006F U+02D0 U+0024	"a loː,jiːpoː,noː"	BokarLhoba
o̵̱	ɞ̠/ɞ	U	Vowel	2	U+006F U+0335 U+0331	"pɹo̵̱³⁵pɹo̵̱⁵⁵"	BijiangNusu
phs	pʰ s	P S	Consonant Consonant	8	U+0070 U+0068 U+0073	"mi³³mphsɿ⁵⁵,mphsɿ⁵⁵ɦəʴ³³qu⁵⁵,nphsɿ⁵⁵"	Ersu,MaerkangrGyalrong,Namuyi
phɕ	pʰ ɕ	P S	Consonant Consonant	1	U+0070 U+0068 U+0255	"sphɕa"	DanbaErgong
phʂ	pʰ ʂ	P S	Consonant Consonant	9	U+0070 U+0068 U+0282	"mphʂi,phʂɯ phʂu,ʁoʴ³⁵phʂɛ³³"	DanbaErgong,Ersu,Namuyi
phʃ	pʰ ʃ	P S	Consonant Consonant	9	U+0070 U+0068 U+0283	"ka phʃᴇ,tə phʃu,tə phʃᴇ rbo"	MaerkangrGyalrong
phʐ	pʰ ʐ	P S	Consonant Consonant	23	U+0070 U+0068 U+0290	"nə³⁵phʐɛ⁵⁵phʐɛ⁵³,thə¹³phʐɯ⁵⁵,tɕhi⁵⁵phʐai⁵⁵"	Achang,DanbaErgong,QinghuaPumi,TaobaPumi,TaopingQiang
phʒ	pʰ ʒ	P S	Consonant Consonant	9	U+0070 U+0068 U+0292	"khə¹³phʒã⁵⁵,kum³¹phʒo³¹tum³³,n³¹phʒaŋ³¹wan³¹n⁵⁵ka⁵¹"	Jingpho,MaerkangrGyalrong,QinghuaPumi
qhs	qʰ s	K S	Consonant Consonant	1	U+0071 U+0068 U+0073	"ha qhsi"	MawoQiang
qhʂ	qʰ ʂ	K S	Consonant Consonant	1	U+0071 U+0068 U+0282	"sqhʂi"	DanbaErgong
shw	sʰ w	S W	Consonant Consonant	2	U+0073 U+0068 U+0077	"khɑuʔ⁴⁴shwɛ⁵⁵,khɔk shwɑi³"	RangoonBurmese,WrittenBurmese
ths	tsʰ	C	Consonant	9	U+0074 U+0068 U+0073	"kɔ³¹thsɿ⁵⁵,min²¹thsu²¹,thi³¹thsɑ⁵³bɹi³¹"	Anong,CaiyuanHani,DafangYi,DazhaiHani,Jinuo,LijiangNaxi,Muya,YongningNaxi
thw	tʰ w	T W	Consonant Consonant	2	U+0074 U+0068 U+0077	"kjɔk mi³thwe³,twɑ³thwɑ³"	WrittenBurmese
tjh	tʲʰ	T	Consonant	1	U+0074 U+006A U+0068	"pɯ⁵⁵tjhɿ³¹"	Lisu
ts$	ts	C	Consonant	2	U+0074 U+0073 U+0024	"jats,ʁȵits"	MawoQiang
tsh	tsʰ	C	Consonant	965	U+0074 U+0073 U+0068	"sɔ³⁵tshe³⁵ȵi³¹,tha⁵⁵tɕhi⁵⁵tsha⁵⁵,tɑ³¹tshɯ⁵³"	Achang,AmdoTibetanBlabrang,AmdoTibetanZeku,Anong,Atsi,BijiangBai,BijiangNusu,BlackLahu,CaiyuanHani,DafangYi,DaliBai,DanbaErgong,Darang,DazhaiHani,Ersu,Guiqiong,Idu,JianchuanBai,Jinuo,Kaman,KhamsTibetan,LhasaTibetan,LijiangNaxi,Lisu,MaerkangrGyalrong,MamaTshona,Maru,MawoQiang,MileYi,MojiangYi,MotuoTsangla,Muya,Namuyi,NanhuaYi,NanjianYi,QinghuaPumi,ShuikuiHani,TaobaPumi,TaopingQiang,Tujia,WrittenTibetan,XideYi,Xumi,YajiangQueyu,YongningNaxi
tsw	ts w	C W	Consonant Consonant	1	U+0074 U+0073 U+0077	"rtswa"	WrittenTibetan
tsʰ	tsʰ	C	Consonant	5	U+0074 U+0073 U+02B0	"o³³tsʰɯ³³,o⁵⁵tsʰi³³,u⁵⁵tsʰɯ³³"	BlackLahu,DafangYi,Lisu,MileYi,NanhuaYi
tɕh	tɕʰ	C	Consonant	549	U+0074 U+0255 U+0068	"e⁵⁵tɕhe̱³³,ɑ³¹tɕhi⁵⁵,ʐqua mtɕhɯ"	Achang,AmdoTibetanBlabrang,AmdoTibetanZeku,Anong,BijiangBai,BijiangNusu,DafangYi,DaliBai,DanbaErgong,Darang,DazhaiHani,Ersu,Guiqiong,Idu,JianchuanBai,Jinuo,Kaman,KhamsTibetan,LhasaTibetan,LijiangNaxi,MamaTshona,MawoQiang,MileYi,MojiangYi,MotuoTsangla,Muya,Namuyi,NanhuaYi,NanjianYi,QinghuaPumi,RangoonBurmese,ShuikuiHani,TaobaPumi,TaopingQiang,Tujia,WrittenTibetan,XideYi,Xumi,YajiangQueyu,YongningNaxi
tɕɕ	tɕ	C	Consonant	1	U+0074 U+0255 U+0255	"rtɕɕə nɐ"	AmdoTibetanZeku
tɕʰ	tɕʰ	C	Consonant	4	U+0074 U+0255 U+02B0	"a³³tɕʰe⁴⁴,u²¹tɕʰy⁵⁵,ŋu̱³³tɕʰe²¹"	Jinuo,MojiangYi,NanjianYi
tʂ$	ʈʂ	C	Consonant	6	U+0074 U+0282 U+0024	"dʑuxtʂ,stətʂ,sə patʂ"	MawoQiang
tʂh	ʈʂʰ	C	Consonant	293	U+0074 U+0282 U+0068	"tɕhi³³tʂhɿ³³,xo³³tʂhɛ³³tɕe̱⁵⁵,ȵetʂhi"	Achang,AmdoTibetanBlabrang,AmdoTibetanZeku,Anong,BijiangBai,BijiangNusu,DanbaErgong,Ersu,Guiqiong,Idu,KhamsTibetan,LhasaTibetan,LijiangNaxi,MaerkangrGyalrong,MamaTshona,MawoQiang,MileYi,MotuoTsangla,Muya,Namuyi,NanhuaYi,NanjianYi,QinghuaPumi,TaobaPumi,TaopingQiang,XideYi,Xumi,YajiangQueyu,YongningNaxi
tʂʰ	ʈʂʰ	C	Consonant	2	U+0074 U+0282 U+02B0	"gu⁵⁵tʂʰɿ²¹,ʂi⁵⁵tʂʰo³³"	MileYi,NanjianYi
tʃ$	tʃ	T	Consonant	5	U+0074 U+0283 U+0024	"dʒatʃ,ɕitʃ,ɹətʃ"	MawoQiang
tʃh	tʃʰ	T	Consonant	158	U+0074 U+0283 U+0068	"ho tʃhᴇi,ko³³tʃhã³¹,pɔ³¹tʃhɿ⁵⁵"	Atsi,Ersu,Guiqiong,Jinuo,Lisu,MaerkangrGyalrong,Maru,MawoQiang,QinghuaPumi,ShuikuiHani,TaopingQiang
tʃʰ	tʃʰ	T	Consonant	3	U+0074 U+0283 U+02B0	"mɯ³³tʃʰi³¹,o⁵⁵tʃʰe³¹,ʃuɑ⁵⁵tʃʰi⁵⁵"	Lisu
tθw	tθ w	T W	Consonant Consonant	2	U+0074 U+03B8 U+0077	"twɑ⁵⁵tθwɑ⁵⁵,tɕɑuʔ⁴⁴mi⁵⁵tθwe⁵⁵"	RangoonBurmese
uai	w a i	W A I	Consonant Vowel Vowel	11	U+0075 U+0061 U+0069	"khuai³¹,kuai³⁵tɕia⁵⁵,năm³¹muai³¹"	Achang,CaiyuanHani,TaopingQiang,Tujia
uaʴ	w a˞	W A	Consonant Vowel	33	U+0075 U+0061 U+02B4	"dʒo³³ŋuaʴ³³,ŋuaʴ³³,ŋuaʴ³³wu⁵⁵kɛ³³"	Ersu,MawoQiang
uei	w e i	W E I	Consonant Vowel Vowel	7	U+0075 U+0065 U+0069	"me¹³ʂuei³³,ʂuei²¹ko²¹,ʂɿ³³xuei³³"	NanjianYi,QinghuaPumi
ueʴ	w e˞	W E	Consonant Vowel	11	U+0075 U+0065 U+02B4	"kueʴ²¹,quəʴqueʴ,ʂi³³tʂeʴ³³ʈɯ²¹queʴ⁵⁵"	BijiangBai,DaliBai,MawoQiang
ue̱	w e̠/e	W E	Consonant Vowel	1	U+0075 U+0065 U+0331	"kue̱²¹tɕᴀ̱³³"	NanhuaYi
uiʴ	w i˞	W I	Consonant Vowel	1	U+0075 U+0069 U+02B4	"tsə guiʴ"	MawoQiang
uɑi	w ɑ i	W A I	Consonant Vowel Vowel	10	U+0075 U+0251 U+0069	"tɕuŋ³¹guɑi³⁵,tʂhuɑi²¹teu³³,zu⁵⁵xuɑi⁵⁵"	Darang,Ersu,Idu,Kaman,NanjianYi
uɑʴ	w ɑ˞	W A	Consonant Vowel	8	U+0075 U+0251 U+02B4	"dzə quɑʴ,suɑʴ³⁵nɑ³⁵,ʁuɑʴ"	BijiangNusu,MawoQiang
uɑː	w ɑː	W A	Consonant Vowel	2	U+0075 U+0251 U+02D0	"qhuɑː,stə qhuɑː"	MawoQiang
uɑ̃	w ɑ̃	W A	Consonant Vowel	38	U+0075 U+0251 U+0303	"qa⁵⁵ɣuɑ̃⁵⁵n̥i⁵⁵,tɕhuɑ̃⁵⁵,ʃuɑ̃⁵³"	BijiangBai,BijiangNusu,Guiqiong,JianchuanBai,QinghuaPumi
uɑ̄	w ɑ̄/ɑ	W A	Consonant Vowel	1	U+0075 U+0251 U+0304	"tsuɑ̄³³"	JianchuanBai
uɛi	w ɛ i	W E I	Consonant Vowel Vowel	3	U+0075 U+025B U+0069	"quɛi,sɑ⁵⁵tɕhɛ⁵⁵xuɛi⁵⁵hɪ̃⁵⁵,sẽ³⁵kuɛi⁵³"	DanbaErgong,TaobaPumi,Xumi
uʴ$	u˞	Y	Vowel	8	U+0075 U+02B4 U+0024	"buʴ,khuʴ khuʴ,stɤ xuʴ"	MawoQiang
uː$	uː	Y	Vowel	13	U+0075 U+02D0 U+0024	"buː,guː,nuː"	BokarLhoba,MawoQiang
u̪$	u̪/u	Y	Vowel	1	U+0075 U+032A U+0024	"li̱²¹ka²¹n̩⁵⁵du̪⁵⁵khu̪"	NanjianYi
u̵$	ʉ	Y	Vowel	5	U+0075 U+0335 U+0024	"a pu̵,giɛ du̵,mɯzu̵"	DanbaErgong
uṁ$	ũ	Y	Vowel	2	U+0075 U+1E41 U+0024	"hluṁ,hruṁ"	WrittenBurmese
uẽĩ	w ẽ i	W E I	Consonant Vowel Vowel	2	U+0075 U+1EBD U+0129	"thuŋ²¹tɕhuẽĩ³³,tshuẽĩ⁵⁵"	NanjianYi
vɕh	v ɕʰ	B S	Consonant Consonant	1	U+0076 U+0255 U+0068	"ɛ vɕhɛʴ dɛ guɛ"	DanbaErgong
v̩̱	v̠̩	B	Consonant	14	U+0076 U+0329 U+0331	"khv̩̱³³,si³¹tv̩̱³³,tsha³¹na³³xv̩̱³¹"	CaiyuanHani,ShuikuiHani
v̱̩	v̠̩	B	Consonant	19	U+0076 U+0331 U+0329	"pa³³v̱̩³¹,pv̱̩³¹,sv̩̱³¹mi⁵⁵na³³xv̱̩³¹"	ShuikuiHani
xʂ$	x ʂ	G S	Consonant Consonant	1	U+0078 U+0282 U+0024	"kuə◦xʂ"	MawoQiang
²1$	²¹	3	Tone	2	U+00B2 U+0031 U+0024	"po⁵⁵jɪ̃²1,pɯe²1"	JianchuanBai,Tujia
²²$	²²	1	Tone	334	U+00B2 U+00B2 U+0024	"phju²²,pɔ²²,tɕwe⁵⁵tĩ²²"	BijiangNusu,DazhaiHani,Jinuo,MileYi,RangoonBurmese
²²◦	²² +	1 _	Tone Marker	2	U+00B2 U+00B2 U+25E6	"ɑ bɛ²²◦ne²²◦jɑ²²"	RangoonBurmese
²¹$	²¹	3	Tone	3197	U+00B2 U+00B9 U+0024	"khɔ³³bo²¹,sik⁵⁵loŋ²¹,za⁵⁵khɯe²¹tshi²¹"	Atsi,BijiangBai,BlackLahu,DafangYi,DaliBai,JianchuanBai,LijiangNaxi,Lisu,MileYi,MojiangYi,Namuyi,NanhuaYi,NanjianYi,Tujia,XideYi,YongningNaxi
²¹|	²¹ +	3 _	Tone Marker	6	U+00B2 U+00B9 U+007C	"lo²¹|tse²¹,lo̱²¹|tsi³³,thᴀ²¹|lo³³"	Atsi,JianchuanBai,MileYi,NanhuaYi
²¹◦	²¹ +	3 _	Tone Marker	2	U+00B2 U+00B9 U+25E6	"ŋɑ²¹◦tɕhi,ɣɑ²¹◦◦ɣɑ²¹◦tʂhɿ"	NanjianYi
²⁴$	²⁴	2	Tone	16	U+00B2 U+2074 U+0024	"sa⁵⁵tje²⁴,se²⁴li²⁴,ɕo³¹ɕɔ²⁴"	DazhaiHani
²⁴¹	²⁴¹ +	6 _	Tone Marker	21	U+00B2 U+2074 U+00B9	"bə²⁴¹bə³¹,dio²⁴¹ʁue²⁴¹,dʐɿ²⁴¹pa³³pə³³"	TaopingQiang
³³$	³³	4	Tone	8531	U+00B3 U+00B3 U+0024	"i⁵³tɕɛt³³,pɔ̃⁵⁵wɔ̃³³,thɑ³³khɑ³³"	Achang,Anong,BijiangBai,BijiangNusu,BlackLahu,CaiyuanHani,DafangYi,DaliBai,Darang,DazhaiHani,Ersu,Guiqiong,JianchuanBai,Jingpho,Jinuo,Kaman,LijiangNaxi,Lisu,Maru,MileYi,MojiangYi,Muya,Namuyi,NanhuaYi,NanjianYi,RangoonBurmese,ShuikuiHani,Sulong,TaobaPumi,TaopingQiang,XideYi,Xumi,YajiangQueyu,YongningNaxi
³³|	³³ +	4 _	Tone Marker	21	U+00B3 U+00B3 U+007C	"lo³³|tsɯ⁴⁴,tha³³|la³³m̩²¹,ʃă³³|kan³³"	BijiangBai,Ersu,Jingpho,LijiangNaxi,Lisu,MojiangYi,Namuyi,NanjianYi,Sulong,TaopingQiang,Xumi,YajiangQueyu,YongningNaxi
³³◦	³³ +	4 _	Tone Marker	6	U+00B3 U+00B3 U+25E6	"he³³◦tsɿ̄ khɯ⁴⁴◦khɯ³³,my⁵⁵◦ʑyɛ³³◦əʴ⁵⁵◦mi,m̩³³◦tɕɿ⁵⁵"	Jinuo,XideYi,Xumi
³¹$	³¹	3	Tone	4629	U+00B3 U+00B9 U+0024	"si³¹si³¹,tshi̱³¹,ɕɑ³¹ᵊɹɑ³¹uɑ⁵⁵tʂhɿ³¹"	Achang,AmdoTibetanZeku,Anong,BijiangBai,BijiangNusu,BlackLahu,CaiyuanHani,DafangYi,DaliBai,Darang,DazhaiHani,Idu,JianchuanBai,Jingpho,Jinuo,Kaman,KhamsTibetan,LijiangNaxi,Lisu,MamaTshona,Maru,MileYi,NanjianYi,ShuikuiHani,TaopingQiang,Trung,Tujia,XideYi,YajiangQueyu,YongningNaxi
³¹|	³¹ +	3 _	Tone Marker	89	U+00B3 U+00B9 U+007C	"kă³¹|jau³³,la³¹|son³³,phɯ³¹|ɹɑ³¹"	Achang,Anong,BijiangNusu,CaiyuanHani,Darang,DazhaiHani,Idu,Jingpho,Kaman,Maru,ShuikuiHani,TaopingQiang,Trung
³¹ᵊ	³¹ +	3 _	Tone Marker	2	U+00B3 U+00B9 U+1D4A	"gi⁵⁵xɑ³¹ᵊɹɑɯ⁵⁵,ɕɑ³¹ᵊɹɑ³¹uɑ⁵⁵tʂhɿ³¹"	Anong,Darang
³¹◦	³¹ +	3 _	Tone Marker	4	U+00B3 U+00B9 U+25E6	"tɑ³¹◦li³⁵◦sɑ̆ŋ,ɑ³¹◦sɯ̆m⁵³◦tsɑ̆l,ɔ³¹◦sɿ³⁵"	BlackLahu,Kaman,Trung
³⁵$	³⁵	2	Tone	3151	U+00B3 U+2075 U+0024	"gɐ³⁵,tʂhu³⁵li⁵⁵mei³⁵,ʒɛ³⁵"	Achang,Anong,BijiangBai,BijiangNusu,BlackLahu,CaiyuanHani,DaliBai,Darang,Guiqiong,Idu,JianchuanBai,Jinuo,Kaman,KhamsTibetan,LhasaTibetan,LijiangNaxi,Lisu,Maru,Muya,Namuyi,NanjianYi,QinghuaPumi,ShuikuiHani,TaobaPumi,Trung,Tujia,XideYi,Xumi,YajiangQueyu
